Q115250,occupation,actor
Q115250,occupation,film actor
Q115250,occupation,model
Q115250,occupation,singer
Q115250,occupation,television actor
Q115250,place of birth,Wandsworth
Q115250,sex,female
Q115250,spouse,Don E. Fauntleroy
Q115250,spouse,William Friedkin
Q1152666,alma mater,University of Tokyo
Q1152666,date of birth,1858-12-24
Q1152666,date of death,1954-10-06
Q1152666,knows language,Japanese
Q1152666,occupation,journalist
Q1152666,occupation,politician
Q1152666,place of birth,Sagami Province
Q1152666,place of death,Shinjuku-ku
Q1152666,sex,male
Q1152832,date of birth,1750-05-29
Q1152832,date of death,1812-07-24
Q1152832,knows language,French
Q1152832,native language,French
Q1152832,occupation,military officer
Q1152832,occupation,politician
Q1152832,place of birth,Auch
Q1152832,place of death,Venice
Q1152832,sex,male
Q1153004,alma mater,Deerfield Academy
Q1153004,date of birth,1921-03-12
Q1153004,date of death,1986-01-24
Q1153004,occupation,actor
Q1153004,occupation,film actor
Q1153004,occupation,singer
Q1153004,occupation,stage actor
Q1153004,place of birth,East Orange
Q1153004,place of death,William Jennings Bryan House
Q1153004,sex,male
Q1153004,spouse,Sheila MacRae
Q1153161,alma mater,American Academy of Dramatic Arts
Q1153161,date of birth,1935-10-08
Q1153161,date of death,1984-10-26
Q1153161,occupation,actor
Q1153161,occupation,television actor
Q1153161,place of birth,Philadelphia
Q1153161,place of death,Philadelphia
Q1153161,sex,female
Q1153370,alma mater,Oakwood University
Q1153370,date of birth,1969-06-05
Q1153370,occupation,actor
Q1153370,occupation,composer
Q1153370,occupation,guitarist
Q1153370,occupation,pianist
Q1153370,occupation,record producer
Q1153370,occupation,singer
Q1153370,occupation,singer-songwriter
Q1153370,occupation,songwriter
Q1153370,occupation,television producer
Q1153370,place of birth,Buffalo
Q1153370,religion,Adventism
Q1153370,sex,male
Q115347,alma mater,Orchard Park High School
Q115347,alma mater,Pennsylvania State University
Q115347,date of birth,1958-06-02
Q115347,occupation,actor
Q115347,occupation,American football player
Q115347,occupation,Canadian football player
Q115347,occupation,professional wrestler
Q115347,occupation,television actor
Q115347,place of birth,Buffalo
Q115347,sex,male
Q1153582,alma mater,Boris Shchukin Theatre Institute
Q1153582,date of birth,1917-04-18
Q1153582,date of death,2001-10-22
Q1153582,occupation,actor
Q1153582,occupation,film actor
Q1153582,occupation,stage actor
Q1153582,place of birth,Zelenogorsk
Q1153582,place of death,Moscow
Q1153582,sex,male
Q1153582,work started,1936-01-01
Q1153907,alma mater,University of Alabama at Birmingham
Q1153907,date of birth,1948-03-17
Q1153907,is member of,Democratic Party
Q1153907,knows language,English
Q1153907,occupation,politician
Q1153907,place of birth,Birmingham
Q1153907,sex,male
Q115400,date of birth,1967-08-09
Q115400,is member of,Christian Democratic Union
Q115400,knows language,German
Q115400,native language,German
Q115400,occupation,politician
Q115400,place of birth,Frankenthal
Q115400,religion,Catholic Church
Q115400,sex,male
Q1154179,alma mater,Tama Art University
Q1154179,date of birth,1956-03-20
Q1154179,occupation,actor
Q1154179,occupation,comedian
Q1154179,occupation,film director
Q1154179,occupation,owarai tarento
Q1154179,occupation,seiyū
Q1154179,occupation,singer
Q1154179,place of birth,Kanazawa-ku
Q1154179,sex,male
Q1154210,date of birth,1991-07-03
Q1154210,occupation,actor
Q1154210,occupation,fashion model
Q1154210,occupation,model
Q1154210,occupation,singer
Q1154210,occupation,tarento
Q1154210,place of birth,Yokohama
Q1154210,sex,female
Q1154232,date of birth,1991-07-10
Q1154232,occupation,actor
Q1154232,occupation,model
Q1154232,occupation,singer
Q1154232,place of birth,Ichikawa
Q1154232,sex,female
Q1154290,date of birth,1773-04-08
Q1154290,date of death,1850-01-03
Q1154290,knows language,Italian
Q1154290,occupation,actor
Q1154290,occupation,opera singer
Q1154290,place of birth,Varese
Q1154290,place of death,Milan
Q1154290,sex,female
Q115453,date of birth,1988-03-10
Q115453,occupation,association football player
Q115453,place of birth,Rheinfelden
Q115453,sex,male
Q115477,date of birth,1889-07-13
Q115477,date of death,1965-03-07
Q115477,occupation,queen regnant
Q115477,place of birth,Darmstadt
Q115477,place of death,Stockholm
Q115477,religion,Lutheranism
Q115477,sex,female
Q115477,spouse,Gustaf VI Adolf of Sweden
Q115540,alma mater,University of Lausanne
Q115540,date of birth,1936-04-01
Q115540,date of death,1998-10-04
Q115540,is member of,Free Democratic Party of Switzerland
Q115540,knows language,French
Q115540,occupation,minister
Q115540,occupation,politician
Q115540,place of birth,Vevey
Q115540,place of death,Lausanne
Q115540,sex,male
Q115541,alma mater,Campbell Hall School
Q115541,alma mater,New York University
Q115541,date of birth,1994-02-23
Q115541,occupation,actor
Q115541,occupation,film actor
Q115541,occupation,model
Q115541,occupation,singer
Q115541,occupation,television actor
Q115541,occupation,voice actor
Q115541,place of birth,Conyers
Q115541,religion,Southern Baptist Convention
Q115541,sex,female
Q115548,alma mater,University of Basel
Q115548,date of birth,1913-10-22
Q115548,date of death,2002-09-30
Q115548,is member of,Social Democratic Party of Switzerland
Q115548,knows language,German
Q115548,occupation,minister
Q115548,occupation,politician
Q115548,occupation,university teacher
Q115548,place of birth,Basel
Q115548,place of death,Basel
Q115548,sex,male
Q115559,alma mater,University of Fribourg
Q115559,date of birth,1933-08-29
Q115559,is member of,Christian Democratic Peoples Party of Switzerland
Q115559,knows language,German
Q115559,occupation,minister
Q115559,occupation,politician
Q115559,occupation,university teacher
Q115559,place of birth,St. Gallen
Q115559,sex,male
Q115569,alma mater,University of Zurich
Q115569,date of birth,1819-02-20
Q115569,date of death,1882-12-06
Q115569,knows language,German
Q115569,occupation,banker
Q115569,occupation,entrepreneur
Q115569,occupation,politician
Q115569,place of birth,Zürich
Q115569,place of death,Enge
Q115569,sex,male
Q1155868,date of birth,1911-10-29
Q1155868,date of death,1976-12-02
Q1155868,is member of,Socialist Unity Party of Germany
Q1155868,knows language,German
Q1155868,occupation,politician
Q1155868,occupation,university teacher
Q1155868,place of birth,Göttingen
Q1155868,place of death,Greifswald
Q1155868,sex,male
Q1156145,alma mater,Baltimore Polytechnic Institute
Q1156145,alma mater,primary school
Q1156145,date of birth,1903-02-07
Q1156145,date of death,1986-07-22
Q1156145,is member of,Democratic Party
Q1156145,knows language,English
Q1156145,occupation,politician
Q1156145,place of birth,Baltimore
Q1156145,place of death,Baltimore
Q1156145,sex,male
Q1156159,alma mater,Harvard Law School
Q1156159,alma mater,Johns Hopkins University
Q1156159,date of birth,1879-05-02
Q1156159,date of death,1941-05-23
Q1156159,is member of,Republican Party
Q1156159,knows language,English
Q1156159,occupation,lawyer
Q1156159,occupation,politician
Q1156159,place of birth,Annapolis
Q1156159,sex,male
Q1156166,date of birth,1868-02-22
Q1156166,date of death,1934-02-16
Q1156166,is member of,Democratic Party
Q1156166,knows language,English
Q1156166,occupation,lawyer
Q1156166,occupation,politician
Q1156166,place of birth,Baltimore
Q1156166,place of death,Baltimore
Q1156166,sex,male
Q1156170,alma mater,Mason Gross School of the Arts
Q1156170,date of birth,1979-05-11
Q1156170,occupation,actor
Q1156170,occupation,film actor
Q1156170,occupation,model
Q1156170,occupation,television actor
Q1156170,place of birth,Piscataway
Q1156170,sex,female
Q1156344,date of birth,1858-12-06
Q1156344,date of death,1928-06-19
Q1156344,is member of,Republican Party
Q1156344,knows language,English
Q1156344,occupation,politician
Q1156344,place of birth,Baltimore
Q1156344,place of death,Baltimore
Q1156344,sex,male
Q115645,date of birth,1881-04-16
Q115645,date of death,1958-03-08
Q115645,is member of,Social Democratic Party of Switzerland
Q115645,knows language,German
Q115645,occupation,historian
Q115645,occupation,politician
Q115645,place of birth,Wald
Q115645,place of death,Bern
Q115645,sex,male
Q115654,date of birth,1891-10-27
Q115654,date of death,1972-02-22
Q115654,knows language,German
Q115654,occupation,association football player
Q115654,occupation,police officer
Q115654,place of birth,St. Gallen
Q115654,place of death,Switzerland
Q115654,sex,male
Q1156675,alma mater,University of Tokyo
Q1156675,date of birth,1938-08-22
Q1156675,date of death,2017-05-21
Q1156675,is member of,Liberal Democratic Party
Q1156675,knows language,Japanese
Q1156675,native language,Japanese
Q1156675,occupation,politician
Q1156675,place of birth,Tokyo
Q1156675,place of death,Tokyo
Q1156675,religion,Catholicism
Q1156675,sex,male
Q115694,alma mater,École Polytechnique
Q115694,date of birth,1790-12-06
Q115694,date of death,1872-06-04
Q115694,knows language,French
Q115694,native language,French
Q115694,occupation,military officer
Q115694,occupation,politician
Q115694,place of birth,Dijon
Q115694,place of death,Paris
Q115694,sex,male
Q1157150,alma mater,Cardiff University
Q1157150,date of birth,1943-08-24
Q1157150,occupation,politician
Q1157150,occupation,singer
Q1157150,occupation,songwriter
Q1157150,sex,male
Q11571,date of birth,1985-02-05
Q11571,knows language,Portuguese
Q11571,native language,Portuguese
Q11571,nick name,CR7
Q11571,occupation,association football player
Q11571,place of birth,Funchal
Q11571,religion,Catholicism
Q11571,sex,male
Q115732,date of birth,1992-02-29
Q115732,occupation,association football player
Q115732,place of birth,Tabriz
Q115732,sex,male
Q1157856,date of birth,1926-02-18
Q1157856,date of death,1997-12-26
Q1157856,is member of,Democratic Party
Q1157856,knows language,English
Q1157856,occupation,politician
Q1157856,sex,male
Q11578,alma mater,Indiana University East
Q11578,alma mater,The Art Institute of Fort Lauderdale
Q11578,date of birth,1980-06-17
Q11578,knows language,English
Q11578,occupation,entrepreneur
Q11578,occupation,tennis player
Q11578,occupation,writer
Q11578,place of birth,Lynwood
Q11578,religion,Jehovahs Witnesses
Q11578,sex,female
Q115835,date of birth,1767-08-24
Q115835,date of death,1823-03-09
Q115835,knows language,German
Q115835,occupation,politician
Q115835,occupation,scientist
Q115835,place of birth,Zürich
Q115835,place of death,Zürich
Q115835,sex,male
Q115849,date of birth,1772-11-17
Q115849,date of death,1851-07-20
Q115849,knows language,French
Q115849,native language,French
Q115849,occupation,diplomat
Q115849,occupation,military officer
Q115849,occupation,military personnel
Q115849,occupation,politician
Q115849,place of birth,Bastia
Q115849,place of death,Paris
Q115849,sex,male
Q11584,date of birth,1981-05-20
Q11584,knows language,Spanish
Q11584,occupation,association football player
Q11584,place of birth,Móstoles
Q11584,sex,male
Q1158544,date of birth,1992-05-20
Q1158544,occupation,actor
Q1158544,occupation,film actor
Q1158544,occupation,tennis player
Q1158544,place of birth,Sarajevo
Q1158544,sex,male
Q115859,date of birth,1987-09-22
Q115859,occupation,association football player
Q115859,place of birth,Thun
Q115859,sex,male
Q115883,date of birth,1849-07-13
Q115883,date of death,1923-04-23
Q115883,is member of,Free Democratic Party of Switzerland
Q115883,knows language,German
Q115883,occupation,judge
Q115883,occupation,jurist
Q115883,occupation,lawyer
Q115883,occupation,politician
Q115883,occupation,university teacher
Q115883,place of birth,Oberstammheim
Q115883,place of death,Bern
Q115883,sex,male
Q1158913,date of birth,1862-06-21
Q1158913,date of death,1943-12-01
Q1158913,occupation,historian
Q1158913,occupation,politician
Q1158913,place of birth,Bangkok
Q1158913,place of death,Bangkok
Q1158913,sex,male
Q115891,alma mater,ETH Zurich
Q115891,date of birth,1971-03-07
Q115891,is member of,Christian Democratic Peoples Party of Switzerland
Q115891,knows language,French
Q115891,knows language,German
Q115891,native language,French
Q115891,occupation,politician
Q115891,place of birth,Martigny
Q115891,religion,Christianity
Q115891,sex,male
Q1158950,alma mater,Horton College
Q1158950,date of birth,1844-04-06
Q1158950,date of death,1913-08-03
Q1158950,is member of,Protectionist Party
Q1158950,occupation,politician
Q1158950,place of birth,Swansea
Q1158950,place of death,Double Bay
Q1158950,sex,male
Q1158969,date of birth,1896-03-01
Q1158969,date of death,1970-07-30
Q1158969,occupation,politician
Q1158969,place of birth,St. Louis
Q1158969,sex,male
Q1158992,alma mater,University of Michigan
Q1158992,alma mater,Wayne State University School of Medicine
Q1158992,alma mater,West Iron County High School
Q1158992,date of birth,1952-04-20
Q1158992,is member of,Republican Party
Q1158992,knows language,English
Q1158992,occupation,politician
Q1158992,occupation,surgeon
Q1158992,place of birth,Iron River
Q1158992,sex,male
Q1159045,date of birth,1915-12-14
Q1159045,date of death,1978-10-16
Q1159045,occupation,film actor
Q1159045,occupation,stage actor
Q1159045,occupation,television actor
Q1159045,place of birth,New York City
Q1159045,place of death,Los Angeles
Q1159045,sex,male
Q1159045,spouse,Donald OConnor
Q1159055,alma mater,Cornell University
Q1159055,date of birth,1907-01-23
Q1159055,date of death,1968-06-07
Q1159055,occupation,actor
Q1159055,occupation,film actor
Q1159055,occupation,television actor
Q1159055,place of birth,White Plains
Q1159055,place of death,Hollywood
Q1159055,sex,male
Q1159141,date of birth,1967-12-22
Q1159141,occupation,association football manager
Q1159141,occupation,association football player
Q1159141,place of birth,Bucharest
Q1159141,sex,male
Q11595,date of birth,1757-01-09
Q11595,date of death,1840-05-19
Q11595,is member of,Democratic Party
Q11595,knows language,English
Q11595,occupation,military personnel
Q11595,occupation,politician
Q11595,place of birth,Chester County
Q11595,place of death,Harrodsburg
Q11595,sex,male
Q115973,date of birth,1951-07-28
Q115973,occupation,association football manager
Q115973,occupation,association football player
Q115973,place of birth,Le Locle
Q115973,sex,male
Q115995,alma mater,Prytanée National Militaire
Q115995,date of birth,1795-09-06
Q115995,date of death,1878-06-06
Q115995,knows language,French
Q115995,native language,French
Q115995,occupation,diplomat
Q115995,occupation,military officer
Q115995,occupation,military personnel
Q115995,occupation,politician
Q115995,place of birth,Paris
Q115995,place of death,Amélie-les-Bains-Palalda
Q115995,sex,male
Q1160099,date of birth,1852-01-01
Q1160099,date of death,1921-01-01
Q1160099,knows language,Hungarian
Q1160099,occupation,politician
Q1160099,sex,male
Q1160170,alma mater,University of Manchester
Q1160170,date of birth,1942-03-19
Q1160170,is member of,Labour Party
Q1160170,knows language,English
Q1160170,occupation,barrister
Q1160170,occupation,politician
Q1160170,sex,male
Q116019,date of birth,1752-05-10
Q116019,date of death,1821-04-23
Q116019,knows language,French
Q116019,native language,French
Q116019,occupation,diplomat
Q116019,occupation,military personnel
Q116019,occupation,politician
Q116019,place of birth,Champignol-lez-Mondeville
Q116019,place of death,Paris
Q116019,sex,male
Q1160247,alma mater,Columbia University
Q1160247,date of birth,1762-03-19
Q1160247,date of death,1834-03-29
